20190520095021,subsample_assignment2,subsample5,None,732,684,176,65,0.8545564272782137,1657,Pro_and_Ter
20190520100047,subsample_assignment2,subsample5,None,636,760,100,161,0.8424864212432106,1657,Pro
20190520100733,subsample_assignment2,subsample5,None,703,631,229,94,0.8050694025347013,1657,Ter
20190520101341,subsample_assignment2,subsample5,D_Shuffle,0,860,0,797,0.5190102595051298,1657,Pro_and_Ter
20190520101611,subsample_assignment2,subsample5,D_Shuffle,0,860,0,797,0.5190102595051298,1657,Pro
20190520102031,subsample_assignment2,subsample5,D_Shuffle,0,860,0,797,0.5190102595051298,1657,Ter
20190520102749,subsample_assignment2,subsample5,S_Shuffle,0,860,0,797,0.5190102595051298,1657,Pro_and_Ter
20190520103321,subsample_assignment2,subsample5,S_Shuffle,0,860,0,797,0.5190102595051298,1657,Pro
20190520104118,subsample_assignment2,subsample5,S_Shuffle,637,240,620,160,0.5292697646348823,1657,Ter
20190520110139,subsample_assignment3,subsample1,None,817,697,190,53,0.8616960728514513,1757,Pro_and_Ter
20190520111045,subsample_assignment3,subsample1,None,703,748,139,167,0.8258394991462721,1757,Pro
20190520112027,subsample_assignment3,subsample1,None,740,679,208,130,0.8076266363118952,1757,Ter
20190520112629,subsample_assignment3,subsample1,D_Shuffle,0,887,0,870,0.5048377916903813,1757,Pro_and_Ter
20190520113758,subsample_assignment3,subsample1,D_Shuffle,332,712,175,538,0.5941946499715424,1757,Pro
20190520114215,subsample_assignment3,subsample1,D_Shuffle,0,887,0,870,0.5048377916903813,1757,Ter
20190520115041,subsample_assignment3,subsample1,S_Shuffle,0,887,0,870,0.5048377916903813,1757,Pro_and_Ter
20190520115457,subsample_assignment3,subsample1,S_Shuffle,0,887,0,870,0.5048377916903813,1757,Pro
20190520115726,subsample_assignment3,subsample1,S_Shuffle,0,887,0,870,0.5048377916903813,1757,Ter
20190520121914,subsample_assignment3,subsample2,None,731,685,84,118,0.8751545117428925,1618,Pro_and_Ter
20190520123054,subsample_assignment3,subsample2,None,781,546,223,68,0.8201483312731768,1618,Pro
20190520123853,subsample_assignment3,subsample2,None,752,562,207,97,0.8121137206427689,1618,Ter
20190520124502,subsample_assignment3,subsample2,D_Shuffle,0,769,0,849,0.4752781211372064,1618,Pro_and_Ter
20190520124922,subsample_assignment3,subsample2,D_Shuffle,0,769,0,849,0.4752781211372064,1618,Pro
20190520125229,subsample_assignment3,subsample2,D_Shuffle,0,769,0,849,0.4752781211372064,1618,Ter
20190520125948,subsample_assignment3,subsample2,S_Shuffle,0,769,0,849,0.4752781211372064,1618,Pro_and_Ter
20190520130219,subsample_assignment3,subsample2,S_Shuffle,0,769,0,849,0.4752781211372064,1618,Pro
20190520130602,subsample_assignment3,subsample2,S_Shuffle,0,769,0,849,0.4752781211372064,1618,Ter
20190520133031,subsample_assignment3,subsample3,None,599,731,94,76,0.8866666666666667,1500,Pro_and_Ter
20190520134331,subsample_assignment3,subsample3,None,531,745,80,144,0.8506666666666667,1500,Pro
20190520135139,subsample_assignment3,subsample3,None,530,693,132,145,0.8153333333333334,1500,Ter
20190520135643,subsample_assignment3,subsample3,D_Shuffle,675,0,825,0,0.45,1500,Pro_and_Ter
20190520135916,subsample_assignment3,subsample3,D_Shuffle,675,0,825,0,0.45,1500,Pro
20190520140232,subsample_assignment3,subsample3,D_Shuffle,675,0,825,0,0.45,1500,Ter
20190520140857,subsample_assignment3,subsample3,S_Shuffle,675,0,825,0,0.45,1500,Pro_and_Ter
20190520141311,subsample_assignment3,subsample3,S_Shuffle,675,0,825,0,0.45,1500,Pro
20190520141841,subsample_assignment3,subsample3,S_Shuffle,670,0,825,5,0.44666666666666666,1500,Ter
20190520143933,subsample_assignment3,subsample4,None,615,740,104,137,0.8489974937343359,1596,Pro_and_Ter
20190520145107,subsample_assignment3,subsample4,None,557,730,114,195,0.806390977443609,1596,Pro
20190520145918,subsample_assignment3,subsample4,None,640,593,251,112,0.7725563909774437,1596,Ter
20190520150444,subsample_assignment3,subsample4,D_Shuffle,752,0,844,0,0.47117794486215536,1596,Pro_and_Ter
20190520151308,subsample_assignment3,subsample4,D_Shuffle,0,844,0,752,0.5288220551378446,1596,Pro
20190520151545,subsample_assignment3,subsample4,D_Shuffle,0,844,0,752,0.5288220551378446,1596,Ter
20190520152422,subsample_assignment3,subsample4,S_Shuffle,0,844,0,752,0.5288220551378446,1596,Pro_and_Ter
20190520152921,subsample_assignment3,subsample4,S_Shuffle,0,844,0,752,0.5288220551378446,1596,Pro
20190520153306,subsample_assignment3,subsample4,S_Shuffle,537,259,585,215,0.49874686716791977,1596,Ter
20190520155609,subsample_assignment3,subsample5,None,788,661,130,56,0.8862385321100917,1635,Pro_and_Ter
20190520160906,subsample_assignment3,subsample5,None,678,672,119,166,0.8256880733944955,1635,Pro
20190520161857,subsample_assignment3,subsample5,None,737,625,166,107,0.8330275229357799,1635,Ter
20190520162508,subsample_assignment3,subsample5,D_Shuffle,0,791,0,844,0.4837920489296636,1635,Pro_and_Ter
20190520162816,subsample_assignment3,subsample5,D_Shuffle,0,791,0,844,0.4837920489296636,1635,Pro
20190520163314,subsample_assignment3,subsample5,D_Shuffle,0,791,0,844,0.4837920489296636,1635,Ter
20190520164747,subsample_assignment3,subsample5,S_Shuffle,622,261,530,222,0.5400611620795107,1635,Pro_and_Ter
20190520165018,subsample_assignment3,subsample5,S_Shuffle,0,791,0,844,0.4837920489296636,1635,Pro
20190520165248,subsample_assignment3,subsample5,S_Shuffle,0,791,0,844,0.4837920489296636,1635,Ter
